Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Segment,Category,Sub_Category,Sales,Quantity,Profit
ORD01499,2023-04-04,CUST0134,Customer_134,East,Corporate,Furniture,Furnishings,1215.84,3,-55.22
ORD01500,2023-11-29,CUST0261,Customer_261,East,Home Office,Furniture,Bookcases,1016.59,2,-75.33
ORD01501,2022-07-19,CUST0058,Customer_58,East,Consumer,Technology,Copiers,1866.88,7,475.78
ORD01502,2022-03-31,CUST0100,Customer_100,East,Home Office,Technology,Phones,905.83,3,95.7
ORD01503,2023-05-20,CUST0087,Customer_87,West,Corporate,Office Supplies,Binders,1520.93,9,-55.23
ORD01504,2022-07-19,CUST0267,Customer_267,Central,Consumer,Technology,Machines,588.91,9,46.69
ORD01505,2022-10-20,CUST0200,Customer_200,South,Consumer,Furniture,Bookcases,1142.93,8,14.33
ORD01506,2023-12-07,CUST0129,Customer_129,South,Consumer,Furniture,Chairs,1275.39,7,-68.54
ORD01507,2023-08-25,CUST0232,Customer_232,East,Consumer,Technology,Copiers,602.59,2,103.88
ORD01508,2022-04-26,CUST0233,Customer_233,South,Corporate,Furniture,Chairs,1522.68,4,415.11
ORD01509,2022-05-14,CUST0052,Customer_52,East,Consumer,Technology,Copiers,1414.83,2,78.01
ORD01510,2023-05-15,CUST0225,Customer_225,Central,Home Office,Technology,Machines,941.72,8,261.57
ORD01511,2022-01-23,CUST0021,Customer_21,Central,Consumer,Office Supplies,Binders,184.45,5,45.57
ORD01512,2023-01-18,CUST0239,Customer_239,West,Corporate,Technology,Copiers,262.2,4,0.94
ORD01513,2022-11-22,CUST0261,Customer_261,East,Home Office,Furniture,Chairs,1343.43,2,207.65
ORD01514,2022-07-21,CUST0067,Customer_67,East,Corporate,Technology,Phones,1308.36,7,363.73
ORD01515,2023-11-21,CUST0037,Customer_37,Central,Corporate,Furniture,Bookcases,310.03,4,92.91
ORD01516,2022-03-01,CUST0002,Customer_2,Central,Home Office,Technology,Phones,1690.47,3,216.98
ORD01517,2023-01-31,CUST0080,Customer_80,West,Corporate,Furniture,Chairs,79.54,7,17.33
ORD01518,2022-06-15,CUST0164,Customer_164,East,Corporate,Office Supplies,Binders,1857.17,2,350.61
ORD01519,2023-11-20,CUST0154,Customer_154,Central,Home Office,Furniture,Tables,1799.42,5,135.14
ORD01520,2022-05-12,CUST0063,Customer_63,West,Corporate,Furniture,Bookcases,1807.32,10,234.35
ORD01521,2023-06-09,CUST0066,Customer_66,East,Corporate,Technology,Machines,1220.74,6,214.65
ORD01522,2022-10-26,CUST0209,Customer_209,West,Corporate,Office Supplies,Binders,1086.74,5,157.57
ORD01523,2022-08-12,CUST0243,Customer_243,Central,Consumer,Furniture,Bookcases,435.05,9,65.03
ORD01524,2022-07-16,CUST0050,Customer_50,West,Corporate,Furniture,Furnishings,1052.9,9,274.97
ORD01525,2022-09-09,CUST0191,Customer_191,West,Corporate,Office Supplies,Art,1361.89,1,68.61
ORD01526,2023-01-10,CUST0190,Customer_190,East,Corporate,Technology,Copiers,405.79,4,-24.28
ORD01527,2023-11-16,CUST0137,Customer_137,East,Consumer,Technology,Machines,276.75,9,-4.52
ORD01528,2022-06-15,CUST0009,Customer_9,West,Home Office,Technology,Phones,1302.22,6,284.2
ORD01529,2023-05-28,CUST0254,Customer_254,Central,Consumer,Furniture,Chairs,1925.49,5,186.64
ORD01530,2022-05-22,CUST0031,Customer_31,East,Corporate,Technology,Copiers,90.05,6,22.27
ORD01531,2023-07-11,CUST0195,Customer_195,East,Corporate,Office Supplies,Art,816.84,8,102.47
ORD01532,2023-04-11,CUST0039,Customer_39,West,Consumer,Office Supplies,Storage,1210.93,4,49.99
ORD01533,2022-07-26,CUST0293,Customer_293,East,Corporate,Technology,Copiers,1476.71,1,-59.09
ORD01534,2023-06-15,CUST0073,Customer_73,South,Corporate,Office Supplies,Art,76.32,10,10.63
ORD01535,2022-08-21,CUST0013,Customer_13,East,Corporate,Furniture,Furnishings,837.38,2,40.32
ORD01536,2022-11-15,CUST0065,Customer_65,East,Home Office,Furniture,Chairs,1193.55,1,-3.14
ORD01537,2022-03-30,CUST0237,Customer_237,East,Corporate,Technology,Accessories,1238.8,9,-104.17
ORD01538,2022-04-13,CUST0187,Customer_187,East,Home Office,Technology,Copiers,407.12,3,77.05
ORD01539,2022-12-05,CUST0155,Customer_155,Central,Consumer,Office Supplies,Art,423.2,3,113.66
ORD01540,2022-04-23,CUST0063,Customer_63,West,Corporate,Technology,Phones,78.6,10,16.27
ORD01541,2022-09-28,CUST0009,Customer_9,West,Home Office,Furniture,Chairs,1903.93,9,187.87
ORD01542,2023-06-02,CUST0179,Customer_179,East,Home Office,Office Supplies,Art,386.48,8,38.19
ORD01543,2023-09-18,CUST0029,Customer_29,South,Consumer,Furniture,Bookcases,738.51,10,51.8
ORD01544,2022-05-12,CUST0003,Customer_3,South,Home Office,Technology,Machines,58.0,5,0.88
ORD01545,2022-02-11,CUST0145,Customer_145,East,Home Office,Furniture,Chairs,830.93,9,16.77
ORD01546,2023-07-24,CUST0278,Customer_278,Central,Consumer,Technology,Accessories,467.87,9,21.7
ORD01547,2022-02-13,CUST0221,Customer_221,Central,Corporate,Furniture,Furnishings,1109.97,7,125.53
ORD01548,2022-05-08,CUST0259,Customer_259,South,Consumer,Office Supplies,Storage,99.26,8,8.66
ORD01549,2022-07-06,CUST0167,Customer_167,East,Home Office,Furniture,Furnishings,276.5,1,-12.53
ORD01550,2023-07-24,CUST0029,Customer_29,South,Consumer,Technology,Phones,1096.64,6,254.7
ORD01551,2023-08-01,CUST0074,Customer_74,South,Corporate,Technology,Accessories,1649.08,9,5.06
ORD01552,2022-12-15,CUST0004,Customer_4,Central,Home Office,Furniture,Bookcases,1109.97,6,-44.93
ORD01553,2023-01-03,CUST0175,Customer_175,Central,Consumer,Technology,Machines,1361.53,6,1.2
ORD01554,2023-04-10,CUST0041,Customer_41,East,Home Office,Technology,Phones,1795.58,6,478.98
ORD01555,2023-05-01,CUST0212,Customer_212,South,Home Office,Furniture,Bookcases,474.31,1,25.74
ORD01556,2022-10-23,CUST0158,Customer_158,South,Corporate,Furniture,Chairs,359.71,3,91.55
ORD01557,2023-10-09,CUST0101,Customer_101,South,Consumer,Furniture,Tables,1071.52,9,-4.27
ORD01558,2023-03-06,CUST0277,Customer_277,East,Corporate,Office Supplies,Storage,1941.86,7,366.14
ORD01559,2023-07-11,CUST0229,Customer_229,East,Consumer,Office Supplies,Paper,1502.36,9,223.38
ORD01560,2023-10-13,CUST0290,Customer_290,South,Corporate,Furniture,Furnishings,1141.44,10,27.82
ORD01561,2022-10-01,CUST0243,Customer_243,Central,Consumer,Furniture,Chairs,934.21,1,221.4
ORD01562,2022-06-24,CUST0246,Customer_246,Central,Consumer,Furniture,Chairs,851.45,10,161.22
ORD01563,2022-12-05,CUST0017,Customer_17,South,Home Office,Office Supplies,Binders,1666.07,9,62.95
ORD01564,2022-11-11,CUST0008,Customer_8,Central,Home Office,Furniture,Bookcases,568.72,7,19.65
ORD01565,2023-05-25,CUST0212,Customer_212,South,Home Office,Office Supplies,Binders,312.07,7,82.89
ORD01566,2022-10-13,CUST0257,Customer_257,West,Home Office,Furniture,Bookcases,1030.82,6,-65.07
ORD01567,2022-01-30,CUST0264,Customer_264,East,Home Office,Office Supplies,Binders,1358.27,6,119.44
ORD01568,2022-11-22,CUST0250,Customer_250,East,Corporate,Furniture,Chairs,1656.27,1,296.39
ORD01569,2022-01-07,CUST0295,Customer_295,West,Corporate,Furniture,Tables,611.1,6,117.64
ORD01570,2023-11-07,CUST0246,Customer_246,Central,Consumer,Technology,Copiers,1509.06,2,-90.86
ORD01571,2022-08-25,CUST0280,Customer_280,East,Corporate,Technology,Accessories,1017.13,3,-64.01
ORD01572,2022-07-25,CUST0204,Customer_204,Central,Consumer,Office Supplies,Binders,704.92,2,86.07
ORD01573,2022-04-05,CUST0258,Customer_258,Central,Consumer,Furniture,Furnishings,1484.68,1,198.09
ORD01574,2022-11-23,CUST0252,Customer_252,South,Home Office,Furniture,Furnishings,1484.32,3,9.64
ORD01575,2023-03-18,CUST0245,Customer_245,Central,Consumer,Office Supplies,Storage,645.99,6,-11.27
ORD01576,2023-10-26,CUST0271,Customer_271,Central,Consumer,Office Supplies,Binders,1318.25,6,163.59
ORD01577,2023-09-15,CUST0212,Customer_212,South,Home Office,Furniture,Furnishings,814.43,10,121.46
ORD01578,2023-10-16,CUST0187,Customer_187,East,Home Office,Furniture,Chairs,876.89,9,47.93
ORD01579,2023-03-08,CUST0118,Customer_118,South,Corporate,Office Supplies,Paper,141.64,7,-3.9
ORD01580,2023-10-06,CUST0044,Customer_44,East,Corporate,Office Supplies,Art,814.85,2,191.09
ORD01581,2023-01-25,CUST0284,Customer_284,Central,Home Office,Office Supplies,Storage,808.79,3,105.38
ORD01582,2023-10-07,CUST0109,Customer_109,West,Consumer,Office Supplies,Binders,1938.18,1,-29.81
ORD01583,2022-12-17,CUST0291,Customer_291,East,Consumer,Technology,Phones,1258.68,7,-42.76
ORD01584,2022-12-07,CUST0023,Customer_23,South,Corporate,Technology,Accessories,1713.07,1,484.22
ORD01585,2023-10-01,CUST0199,Customer_199,West,Corporate,Furniture,Chairs,238.8,7,21.6
ORD01586,2022-10-05,CUST0192,Customer_192,Central,Corporate,Furniture,Chairs,665.49,9,102.81
ORD01587,2022-04-25,CUST0211,Customer_211,South,Home Office,Furniture,Furnishings,1771.15,9,439.12
ORD01588,2023-11-23,CUST0090,Customer_90,West,Corporate,Furniture,Bookcases,1449.98,8,-100.81
ORD01589,2022-02-04,CUST0190,Customer_190,East,Corporate,Technology,Copiers,1069.28,7,-40.94
ORD01590,2022-03-04,CUST0003,Customer_3,South,Home Office,Furniture,Chairs,1545.58,8,73.82
ORD01591,2023-04-11,CUST0060,Customer_60,East,Consumer,Furniture,Tables,1779.45,1,131.68
ORD01592,2023-10-16,CUST0003,Customer_3,South,Home Office,Furniture,Furnishings,1694.11,9,372.36
ORD01593,2023-07-17,CUST0060,Customer_60,East,Consumer,Furniture,Bookcases,1860.04,3,192.44
ORD01594,2023-04-02,CUST0243,Customer_243,Central,Consumer,Technology,Copiers,408.25,7,33.58
ORD01595,2022-01-25,CUST0062,Customer_62,South,Consumer,Furniture,Furnishings,343.84,8,61.94
ORD01596,2023-02-15,CUST0065,Customer_65,East,Home Office,Technology,Machines,1867.59,7,296.88
ORD01597,2022-12-13,CUST0260,Customer_260,East,Consumer,Office Supplies,Paper,1842.18,1,179.5
ORD01598,2022-12-22,CUST0206,Customer_206,West,Home Office,Office Supplies,Paper,278.37,9,29.5
ORD01599,2023-05-27,CUST0253,Customer_253,West,Consumer,Office Supplies,Storage,105.49,4,11.66
ORD01600,2022-12-23,CUST0214,Customer_214,South,Corporate,Technology,Phones,1219.51,7,7.33
ORD01601,2023-01-20,CUST0179,Customer_179,East,Home Office,Technology,Phones,1397.01,1,99.44
ORD01602,2022-04-07,CUST0269,Customer_269,West,Home Office,Furniture,Bookcases,1545.73,4,441.17
ORD01603,2023-02-22,CUST0162,Customer_162,South,Consumer,Furniture,Furnishings,675.9,3,125.99
ORD01604,2022-06-29,CUST0084,Customer_84,East,Consumer,Furniture,Chairs,51.09,9,-4.95
ORD01605,2023-02-08,CUST0170,Customer_170,South,Corporate,Office Supplies,Storage,650.66,3,-45.19
ORD01606,2023-06-26,CUST0017,Customer_17,South,Home Office,Furniture,Furnishings,65.96,1,5.57
ORD01607,2023-03-17,CUST0068,Customer_68,Central,Consumer,Office Supplies,Storage,234.25,8,39.05
ORD01608,2022-05-15,CUST0106,Customer_106,South,Home Office,Furniture,Tables,235.66,4,2.11
ORD01609,2022-09-04,CUST0230,Customer_230,East,Corporate,Furniture,Furnishings,637.33,7,136.34
ORD01610,2022-10-24,CUST0024,Customer_24,South,Consumer,Office Supplies,Art,696.95,5,-44.68
ORD01611,2022-12-04,CUST0231,Customer_231,West,Consumer,Technology,Machines,798.9,5,234.2
ORD01612,2022-04-15,CUST0299,Customer_299,Central,Corporate,Furniture,Tables,727.24,7,7.67
ORD01613,2022-07-06,CUST0259,Customer_259,South,Consumer,Technology,Copiers,1412.04,4,304.71
ORD01614,2023-08-25,CUST0290,Customer_290,South,Corporate,Office Supplies,Art,1724.86,8,259.93
ORD01615,2023-08-15,CUST0016,Customer_16,South,Consumer,Furniture,Chairs,934.34,9,-4.34
ORD01616,2022-01-16,CUST0267,Customer_267,Central,Consumer,Office Supplies,Art,1505.69,3,401.06
ORD01617,2023-03-30,CUST0066,Customer_66,East,Corporate,Furniture,Bookcases,1659.26,3,475.17
ORD01618,2023-01-17,CUST0273,Customer_273,Central,Corporate,Furniture,Bookcases,1598.81,5,165.43
ORD01619,2023-12-01,CUST0175,Customer_175,Central,Consumer,Office Supplies,Storage,1836.18,1,-47.66
ORD01620,2023-09-27,CUST0009,Customer_9,West,Home Office,Office Supplies,Paper,631.92,5,88.18
ORD01621,2022-02-09,CUST0222,Customer_222,South,Home Office,Technology,Copiers,1921.04,3,221.05
ORD01622,2023-06-12,CUST0231,Customer_231,West,Consumer,Technology,Accessories,1690.84,4,491.8
ORD01623,2022-10-08,CUST0181,Customer_181,West,Consumer,Furniture,Bookcases,551.57,1,2.39
ORD01624,2023-03-05,CUST0263,Customer_263,South,Corporate,Furniture,Furnishings,1362.68,1,248.15
ORD01625,2022-11-09,CUST0296,Customer_296,East,Home Office,Furniture,Tables,1204.62,6,279.94
ORD01626,2023-12-18,CUST0004,Customer_4,Central,Home Office,Office Supplies,Art,327.04,9,-17.5
ORD01627,2022-01-27,CUST0285,Customer_285,Central,Consumer,Furniture,Tables,392.6,10,26.54
ORD01628,2023-03-10,CUST0099,Customer_99,Central,Corporate,Furniture,Chairs,1877.95,5,313.61
ORD01629,2023-07-31,CUST0275,Customer_275,East,Home Office,Furniture,Tables,1412.6,3,262.75
ORD01630,2022-10-14,CUST0217,Customer_217,South,Home Office,Office Supplies,Binders,1415.13,7,217.98
ORD01631,2023-06-13,CUST0272,Customer_272,West,Consumer,Technology,Machines,1705.17,9,319.87
ORD01632,2023-02-10,CUST0162,Customer_162,South,Consumer,Office Supplies,Storage,1409.54,2,-68.05
ORD01633,2023-05-02,CUST0174,Customer_174,East,Consumer,Furniture,Bookcases,1805.2,8,-25.04
ORD01634,2023-09-06,CUST0294,Customer_294,Central,Consumer,Office Supplies,Storage,1861.91,1,387.97
ORD01635,2022-11-25,CUST0155,Customer_155,Central,Consumer,Office Supplies,Paper,1926.45,9,202.57
ORD01636,2022-11-29,CUST0254,Customer_254,Central,Consumer,Office Supplies,Paper,1422.53,2,77.58
ORD01637,2022-09-20,CUST0015,Customer_15,South,Home Office,Office Supplies,Binders,509.41,3,120.93
ORD01638,2022-12-01,CUST0037,Customer_37,Central,Corporate,Office Supplies,Storage,1222.88,5,-31.41
ORD01639,2023-05-10,CUST0069,Customer_69,South,Corporate,Technology,Machines,535.12,4,151.38
ORD01640,2023-10-19,CUST0150,Customer_150,Central,Consumer,Office Supplies,Art,1075.82,5,6.91
ORD01641,2022-12-10,CUST0045,Customer_45,West,Consumer,Office Supplies,Storage,1775.45,10,311.6
ORD01642,2022-04-01,CUST0238,Customer_238,Central,Consumer,Furniture,Bookcases,1543.22,9,314.09
ORD01643,2023-12-26,CUST0184,Customer_184,Central,Home Office,Office Supplies,Paper,1105.62,2,327.32
ORD01644,2023-12-01,CUST0122,Customer_122,South,Corporate,Furniture,Tables,303.6,10,33.4
ORD01645,2023-07-19,CUST0299,Customer_299,Central,Corporate,Office Supplies,Paper,847.82,7,110.61
ORD01646,2022-04-26,CUST0012,Customer_12,West,Consumer,Office Supplies,Paper,681.35,6,146.88
ORD01647,2023-02-11,CUST0295,Customer_295,West,Corporate,Furniture,Chairs,1084.08,1,54.62
ORD01648,2022-11-02,CUST0206,Customer_206,West,Home Office,Office Supplies,Storage,1731.46,2,101.2
ORD01649,2022-06-11,CUST0264,Customer_264,East,Home Office,Technology,Machines,1102.09,3,156.5
ORD01650,2022-02-04,CUST0270,Customer_270,East,Home Office,Technology,Accessories,392.81,2,4.27
ORD01651,2023-09-10,CUST0068,Customer_68,Central,Consumer,Technology,Copiers,1478.71,5,262.2
ORD01652,2023-09-02,CUST0083,Customer_83,West,Home Office,Technology,Accessories,1017.17,1,-26.12
ORD01653,2023-03-26,CUST0244,Customer_244,West,Home Office,Technology,Phones,290.14,3,-27.48
ORD01654,2023-01-28,CUST0138,Customer_138,West,Consumer,Furniture,Furnishings,1115.75,4,260.75
ORD01655,2022-01-17,CUST0124,Customer_124,East,Corporate,Office Supplies,Binders,534.28,5,89.13
ORD01656,2023-10-23,CUST0084,Customer_84,East,Consumer,Office Supplies,Paper,791.07,4,148.58
ORD01657,2023-05-21,CUST0122,Customer_122,South,Corporate,Technology,Accessories,1365.32,6,153.18
ORD01658,2022-02-19,CUST0285,Customer_285,Central,Consumer,Technology,Machines,928.88,10,45.71
ORD01659,2022-03-08,CUST0058,Customer_58,East,Consumer,Furniture,Tables,1808.42,1,393.22
ORD01660,2023-04-29,CUST0257,Customer_257,West,Home Office,Office Supplies,Art,1236.36,10,178.17
ORD01661,2022-09-28,CUST0239,Customer_239,West,Corporate,Furniture,Bookcases,1345.4,9,241.64
ORD01662,2023-06-09,CUST0233,Customer_233,South,Corporate,Furniture,Tables,1940.78,10,92.01
ORD01663,2023-06-29,CUST0168,Customer_168,West,Corporate,Technology,Machines,834.18,3,34.02
ORD01664,2023-01-12,CUST0022,Customer_22,South,Corporate,Technology,Copiers,1003.5,6,-66.12
ORD01665,2022-11-15,CUST0049,Customer_49,South,Corporate,Furniture,Tables,520.91,1,95.77
ORD01666,2023-12-17,CUST0166,Customer_166,West,Consumer,Furniture,Bookcases,1766.45,6,71.3
ORD01667,2022-11-03,CUST0296,Customer_296,East,Home Office,Furniture,Furnishings,1491.81,10,123.22
ORD01668,2022-12-23,CUST0271,Customer_271,Central,Consumer,Furniture,Tables,912.73,9,48.34
ORD01669,2022-08-17,CUST0117,Customer_117,South,Consumer,Office Supplies,Paper,631.68,3,-51.14
ORD01670,2022-09-16,CUST0079,Customer_79,West,Home Office,Furniture,Tables,441.85,2,111.44
ORD01671,2023-07-16,CUST0292,Customer_292,Central,Corporate,Furniture,Furnishings,1220.88,8,32.17
ORD01672,2023-04-23,CUST0275,Customer_275,East,Home Office,Technology,Copiers,949.96,4,116.22
ORD01673,2022-02-02,CUST0189,Customer_189,Central,Home Office,Furniture,Chairs,90.16,3,14.23
ORD01674,2022-09-02,CUST0198,Customer_198,West,Consumer,Technology,Accessories,923.45,10,-11.49
ORD01675,2023-06-25,CUST0204,Customer_204,Central,Consumer,Office Supplies,Storage,1542.66,2,39.42
ORD01676,2023-08-31,CUST0126,Customer_126,South,Corporate,Furniture,Tables,1625.62,1,204.26
ORD01677,2022-12-24,CUST0250,Customer_250,East,Corporate,Office Supplies,Paper,387.0,2,-27.68
ORD01678,2023-04-16,CUST0118,Customer_118,South,Corporate,Office Supplies,Art,1510.25,9,-86.97
ORD01679,2022-05-11,CUST0002,Customer_2,Central,Home Office,Office Supplies,Binders,1766.08,5,126.84
ORD01680,2022-10-11,CUST0266,Customer_266,West,Home Office,Furniture,Tables,1326.48,2,-9.95
ORD01681,2023-11-10,CUST0274,Customer_274,East,Corporate,Technology,Copiers,413.39,9,37.45
ORD01682,2022-07-02,CUST0126,Customer_126,South,Corporate,Furniture,Furnishings,1905.81,1,-5.98
ORD01683,2022-06-29,CUST0211,Customer_211,South,Home Office,Office Supplies,Art,398.68,3,82.96
ORD01684,2022-02-06,CUST0269,Customer_269,West,Home Office,Office Supplies,Storage,1923.21,6,-63.09
ORD01685,2022-09-11,CUST0254,Customer_254,Central,Consumer,Office Supplies,Storage,1666.66,10,464.13
ORD01686,2022-05-12,CUST0269,Customer_269,West,Home Office,Office Supplies,Binders,485.34,5,133.1
ORD01687,2022-12-03,CUST0236,Customer_236,South,Corporate,Furniture,Bookcases,964.5,8,219.89
ORD01688,2022-11-09,CUST0170,Customer_170,South,Corporate,Furniture,Furnishings,1054.58,3,-93.06
ORD01689,2023-02-08,CUST0082,Customer_82,Central,Home Office,Furniture,Chairs,1987.69,9,421.64
ORD01690,2022-03-28,CUST0151,Customer_151,East,Home Office,Office Supplies,Paper,1547.92,3,2.06
ORD01691,2023-05-13,CUST0246,Customer_246,Central,Consumer,Furniture,Chairs,162.58,2,35.16
ORD01692,2023-03-22,CUST0009,Customer_9,West,Home Office,Technology,Phones,1501.68,1,444.58
ORD01693,2022-01-29,CUST0244,Customer_244,West,Home Office,Furniture,Chairs,1617.65,2,114.05
ORD01694,2022-03-24,CUST0045,Customer_45,West,Consumer,Furniture,Chairs,1797.84,1,362.68
ORD01695,2022-11-07,CUST0280,Customer_280,East,Corporate,Furniture,Bookcases,554.8,6,41.48
ORD01696,2022-01-24,CUST0061,Customer_61,East,Consumer,Technology,Machines,842.62,9,158.4
ORD01697,2023-06-12,CUST0081,Customer_81,East,Consumer,Furniture,Chairs,705.33,2,-2.98
ORD01698,2022-05-12,CUST0130,Customer_130,South,Consumer,Technology,Phones,614.47,8,-12.6
ORD01699,2023-03-09,CUST0247,Customer_247,South,Consumer,Office Supplies,Paper,494.12,2,110.63
ORD01700,2022-05-24,CUST0018,Customer_18,West,Corporate,Office Supplies,Binders,683.25,2,27.32
ORD01701,2023-04-20,CUST0216,Customer_216,West,Consumer,Technology,Phones,1636.28,5,478.59
ORD01702,2022-11-23,CUST0279,Customer_279,West,Home Office,Office Supplies,Binders,1093.16,4,307.67
ORD01703,2022-10-11,CUST0163,Customer_163,South,Home Office,Office Supplies,Paper,1172.22,3,44.49
ORD01704,2023-07-02,CUST0049,Customer_49,South,Corporate,Office Supplies,Art,1809.16,10,-33.6
ORD01705,2023-07-21,CUST0238,Customer_238,Central,Consumer,Technology,Machines,1061.67,9,21.23
ORD01706,2023-12-13,CUST0207,Customer_207,East,Home Office,Office Supplies,Storage,113.13,6,-3.36
ORD01707,2022-05-25,CUST0264,Customer_264,East,Home Office,Technology,Machines,1364.38,3,163.28
ORD01708,2023-11-30,CUST0042,Customer_42,Central,Consumer,Furniture,Chairs,1199.17,1,16.9
ORD01709,2022-03-10,CUST0282,Customer_282,South,Consumer,Office Supplies,Art,835.74,7,227.53
ORD01710,2022-03-16,CUST0204,Customer_204,Central,Consumer,Office Supplies,Storage,475.12,4,30.33
ORD01711,2023-02-25,CUST0191,Customer_191,West,Corporate,Office Supplies,Storage,368.17,7,37.31
ORD01712,2022-09-22,CUST0070,Customer_70,West,Corporate,Office Supplies,Storage,1846.43,10,301.85
ORD01713,2022-02-06,CUST0079,Customer_79,West,Home Office,Technology,Phones,348.01,7,83.48
ORD01714,2023-08-01,CUST0140,Customer_140,Central,Home Office,Technology,Accessories,1960.95,9,310.28
ORD01715,2022-05-03,CUST0002,Customer_2,Central,Home Office,Office Supplies,Storage,1042.26,3,143.1
ORD01716,2022-12-09,CUST0039,Customer_39,West,Consumer,Technology,Copiers,651.37,7,124.04
ORD01717,2023-03-08,CUST0258,Customer_258,Central,Consumer,Furniture,Furnishings,1956.74,8,-132.1
ORD01718,2023-07-01,CUST0284,Customer_284,Central,Home Office,Technology,Accessories,1418.8,1,106.09
ORD01719,2023-12-31,CUST0031,Customer_31,East,Corporate,Office Supplies,Art,166.05,4,14.19
ORD01720,2022-02-23,CUST0143,Customer_143,Central,Corporate,Technology,Phones,1127.94,9,164.76
ORD01721,2023-08-15,CUST0003,Customer_3,South,Home Office,Office Supplies,Paper,1738.46,10,233.85
ORD01722,2023-08-02,CUST0300,Customer_300,Central,Consumer,Furniture,Tables,1249.68,4,311.59
ORD01723,2023-06-12,CUST0097,Customer_97,East,Consumer,Technology,Phones,1521.78,6,325.41
ORD01724,2022-11-10,CUST0273,Customer_273,Central,Corporate,Office Supplies,Paper,1648.33,10,-29.7
ORD01725,2022-03-03,CUST0026,Customer_26,East,Corporate,Office Supplies,Paper,1457.14,7,364.76
ORD01726,2023-07-10,CUST0068,Customer_68,Central,Consumer,Office Supplies,Storage,169.03,1,5.91
ORD01727,2023-02-18,CUST0241,Customer_241,Central,Home Office,Furniture,Tables,147.29,4,-11.46
ORD01728,2022-03-16,CUST0096,Customer_96,Central,Home Office,Office Supplies,Art,455.61,1,13.82
ORD01729,2023-02-03,CUST0238,Customer_238,Central,Consumer,Office Supplies,Storage,971.69,1,115.84
ORD01730,2023-01-24,CUST0177,Customer_177,Central,Corporate,Furniture,Tables,1051.62,5,264.87
ORD01731,2023-01-26,CUST0171,Customer_171,South,Home Office,Furniture,Tables,799.82,1,106.34
ORD01732,2023-06-14,CUST0216,Customer_216,West,Consumer,Technology,Copiers,1770.68,5,357.9
ORD01733,2023-08-12,CUST0183,Customer_183,South,Corporate,Office Supplies,Binders,238.21,8,-0.98
ORD01734,2023-08-20,CUST0055,Customer_55,East,Consumer,Office Supplies,Art,1629.26,10,373.18
ORD01735,2022-03-31,CUST0292,Customer_292,Central,Corporate,Office Supplies,Paper,1685.92,2,14.69
ORD01736,2022-07-15,CUST0193,Customer_193,Central,Home Office,Technology,Machines,1181.49,10,169.47
ORD01737,2022-06-16,CUST0096,Customer_96,Central,Home Office,Office Supplies,Paper,462.74,3,87.75
ORD01738,2022-11-02,CUST0205,Customer_205,West,Consumer,Furniture,Bookcases,1264.42,7,-118.22
ORD01739,2023-05-22,CUST0215,Customer_215,East,Corporate,Office Supplies,Storage,784.1,2,-60.24
ORD01740,2023-01-07,CUST0093,Customer_93,West,Corporate,Office Supplies,Storage,328.44,4,-7.72
ORD01741,2022-11-25,CUST0267,Customer_267,Central,Consumer,Office Supplies,Storage,1572.46,8,351.11
ORD01742,2023-07-14,CUST0258,Customer_258,Central,Consumer,Furniture,Chairs,406.32,8,114.39
ORD01743,2023-07-25,CUST0014,Customer_14,Central,Home Office,Furniture,Furnishings,1633.02,4,286.99
ORD01744,2023-05-10,CUST0115,Customer_115,East,Consumer,Technology,Phones,382.7,3,62.23
ORD01745,2022-01-30,CUST0217,Customer_217,South,Home Office,Technology,Copiers,1559.36,5,419.53
ORD01746,2022-04-25,CUST0126,Customer_126,South,Corporate,Office Supplies,Binders,1369.87,7,-37.9
ORD01747,2022-11-04,CUST0005,Customer_5,West,Corporate,Furniture,Chairs,180.77,10,44.23
ORD01748,2022-03-05,CUST0226,Customer_226,South,Consumer,Office Supplies,Paper,985.62,3,-80.06
ORD01749,2023-08-18,CUST0292,Customer_292,Central,Corporate,Technology,Copiers,1184.63,8,20.99
ORD01750,2022-04-30,CUST0154,Customer_154,Central,Home Office,Furniture,Furnishings,1155.71,7,281.46
ORD01751,2022-09-09,CUST0276,Customer_276,West,Consumer,Furniture,Chairs,199.16,4,3.88
ORD01752,2022-11-15,CUST0071,Customer_71,South,Consumer,Technology,Copiers,701.43,2,-23.25
ORD01753,2022-03-14,CUST0215,Customer_215,East,Corporate,Furniture,Furnishings,630.38,5,64.27
ORD01754,2022-08-13,CUST0063,Customer_63,West,Corporate,Furniture,Bookcases,361.39,6,89.38
ORD01755,2022-12-11,CUST0239,Customer_239,West,Corporate,Office Supplies,Storage,1626.7,4,162.0
ORD01756,2023-04-14,CUST0180,Customer_180,Central,Corporate,Technology,Phones,772.31,3,41.73
ORD01757,2023-11-25,CUST0214,Customer_214,South,Corporate,Furniture,Furnishings,606.34,8,168.52
ORD01758,2022-12-09,CUST0273,Customer_273,Central,Corporate,Office Supplies,Art,169.68,6,-13.63
ORD01759,2023-01-23,CUST0116,Customer_116,Central,Corporate,Furniture,Tables,993.49,1,281.51
ORD01760,2023-07-03,CUST0293,Customer_293,East,Corporate,Furniture,Chairs,1975.57,1,544.92
ORD01761,2023-01-13,CUST0182,Customer_182,West,Home Office,Furniture,Chairs,841.05,9,175.67
